fecha_hora,url,profundidad,tipo,archivo_guardado,palabras_extraidas,notas
2026-05-04T20:45:05,https://explora.upc.edu.pe/79256-certificacion-de-documentos/puedo-solicitar-la-certificacion-de-mi-horario-yo-rol-de-examenes,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_79256-certificacion-de-documentos_puedo-solicitar-la-certific_a345d393.txt,315,"method=simple,kw=2"
2026-05-04T20:45:19,https://explora.upc.edu.pe/79256-certificacion-de-documentos/la-universidad-me-puede-certificar-un-documento-que-me-solicite-otra-entidad,1,ignorada,,0,"words=252,kw=2,method=playwright"
2026-05-04T20:45:23,https://explora.upc.edu.pe/79256-certificacion-de-documentos/%C2%BFse-realizan-apostillamiento-de-documentos,1,ignorada,,0,"words=229,kw=2,method=simple"
2026-05-04T20:45:36,https://explora.upc.edu.pe/104641-otros/donde-puedo-revisar-el-costo-de-los-tramites,1,ignorada,,0,"words=182,kw=0,method=playwright"
2026-05-04T20:45:40,https://explora.upc.edu.pe/traducci%C3%B3n-certificada-digital-tcd/%C2%BFc%C3%B3mo-solicito-la-traducci%C3%B3n-certificada-digital,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_traducci_c3_b3n-certificada-digital-tcd__c2_bfc_c3_b3mo-solic_a250e918.txt,484,"method=simple,kw=3"
2026-05-04T20:45:44,https://explora.upc.edu.pe/77775-asistencia/d%C3%B3nde-puedo-ver-mi-horario-de-clases,1,ignorada,,0,"words=247,kw=2,method=simple"
2026-05-04T20:45:49,https://explora.upc.edu.pe/77775-asistencia/%C2%BFd%C3%B3nde-puedo-ver-mis-asistencias-y-faltas,1,ignorada,,0,"words=252,kw=1,method=simple"
2026-05-04T20:45:53,https://explora.upc.edu.pe/77775-asistencia/%C2%BFd%C3%B3nde-puedo-ver-mis-asistencias-y-faltas?from_search=197591469,1,ignorada,,0,"words=252,kw=1,method=simple"
2026-05-04T20:45:57,https://explora.upc.edu.pe/77775-asistencia/que-es-el-dpi,1,ignorada,,0,"words=272,kw=2,method=simple"
2026-05-04T20:46:01,https://explora.upc.edu.pe/77775-asistencia/cuantas-inasistencias-son-permitidas-en-el-curso-de-ingles,1,ignorada,,0,"words=271,kw=3,method=simple"
2026-05-04T20:46:10,https://sica.upc.edu.pe/categoria/normalizacion/sica-reg-05-reglamento-de-estudios-de-pregrado,1,ignorada,,0,"words=72,kw=2,method=playwright"
2026-05-04T20:46:15,https://explora.upc.edu.pe/77775-asistencia/no-asisti-a-la-clase-en-el-horario-previsto-como-sera-con-la-asistencia-a-clases,1,ignorada,,0,"words=263,kw=2,method=simple"
2026-05-04T20:46:18,https://explora.upc.edu.pe/77776-recuperacion-subsanacion-y-correcciones/que-es-un-finalito,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_77776-recuperacion-subsanacion-y-correcciones_que-es-un-final_d1203c0e.txt,647,"method=simple,kw=5"
2026-05-04T20:46:22,https://sica.upc.edu.pe/categoria/normalizacion/reglamento-de-requisitos-de-ingles-pregrado-y-pregrado-epe,1,error,,0,HTTP 404
2026-05-04T20:46:26,https://explora.upc.edu.pe/77776-recuperacion-subsanacion-y-correcciones/perdi-una-evaluacion-de-ingles-puedo-recuperarla,1,ignorada,,0,"words=228,kw=2,method=simple"
2026-05-04T20:46:30,https://explora.upc.edu.pe/77776-recuperacion-subsanacion-y-correcciones/perd%C3%AD-una-evaluaci%C3%B3n-%C2%BFcu%C3%A1ndo-puedo-solicitar-la-recuperaci%C3%B3n-o-subsanaci%C3%B3n,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_77776-recuperacion-subsanacion-y-correcciones_perd_c3_ad-una-_4d0e04ce.txt,760,"method=simple,kw=4"
2026-05-04T20:46:35,https://explora.upc.edu.pe/77776-recuperacion-subsanacion-y-correcciones/que-pasa-si-mi-curso-no-tiene-un-examen-final-eb-y-quiero-subsanar-una-practica-calificada-pc-o-examen-parcial,1,ignorada,,0,"words=218,kw=0,method=simple"
2026-05-04T20:46:49,https://explora.upc.edu.pe/77776-recuperacion-subsanacion-y-correcciones/si-desaprobe-una-evaluacion-puedo-realizar-una-recuperacion,1,ignorada,,0,"words=254,kw=0,method=playwright"
2026-05-04T20:46:54,https://explora.upc.edu.pe/77776-recuperacion-subsanacion-y-correcciones/rendi-mi-examen-de-recuperacion-cuando-subiran-mi-nota,1,ignorada,,0,"words=203,kw=1,method=simple"
2026-05-04T20:46:58,https://explora.upc.edu.pe/77776-recuperacion-subsanacion-y-correcciones/hice-una-solicitud-de-recuperacion-de-evaluaciones-cuando-podre-visualizar-la-fecha-de-mi-examen,1,ignorada,,0,"words=248,kw=1,method=simple"
2026-05-04T20:47:02,https://explora.upc.edu.pe/77776-recuperacion-subsanacion-y-correcciones/he-realizado-una-subsanacion-de-evaluaciones-cuando-podre-ver-la-respuesta-a-mi-tramite,1,ignorada,,0,"words=244,kw=1,method=simple"
2026-05-04T20:47:06,https://explora.upc.edu.pe/77776-recuperacion-subsanacion-y-correcciones/he-desaprobado-por-dpi-aun-puedo-recuperar-el-parcial-que-no-rendi,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_77776-recuperacion-subsanacion-y-correcciones_he-desaprobado-_6a7d2d25.txt,557,"method=simple,kw=4"
2026-05-04T20:47:10,https://explora.upc.edu.pe/77776-recuperacion-subsanacion-y-correcciones/perd%C3%AD-una-evaluaci%C3%B3n-%C2%BFqu%C3%A9-tr%C3%A1mite-debo-realizar-subsanaci%C3%B3n-o-recuperaci%C3%B3n,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_77776-recuperacion-subsanacion-y-correcciones_perd_c3_ad-una-_0f0c010c.txt,1322,"method=simple,kw=4"
2026-05-04T20:47:13,https://explora.upc.edu.pe/77776-recuperacion-subsanacion-y-correcciones/quiero-recuperar-una-pr%C3%A1ctica-o-examen-parcial-que-no-rend%C3%AD-%C2%BFqu%C3%A9-debo-hacer,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_77776-recuperacion-subsanacion-y-correcciones_quiero-recupera_612595d9.txt,746,"method=simple,kw=4"
2026-05-04T20:47:16,https://cerbero.upc.edu.pe/apps/gmailingpregrado/Repositorio/Adjunto/30827/Formato%20de%20solicitud%20de%20cambio%20de%20nota%20(1).doc,1,error,,0,non-html: application/msword
2026-05-04T20:47:20,https://explora.upc.edu.pe/77776-recuperacion-subsanacion-y-correcciones/cuantos-dias-tengo-para-realizar-mi-correccion-de-una-evaluacion,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_77776-recuperacion-subsanacion-y-correcciones_cuantos-dias-te_6c8e181d.txt,450,"method=simple,kw=3"
2026-05-04T20:47:32,https://explora.upc.edu.pe/correccion-de-evaluaciones/quien-podria-revisar-mi-examen-porque-no-estoy-conforme-con-la-nota,1,ignorada,,0,"words=258,kw=0,method=playwright"
2026-05-04T20:47:37,https://explora.upc.edu.pe/correccion-de-evaluaciones/quiero-reclamar-la-nota-de-mi-trabajo-final-como-lo-hago,1,ignorada,,0,"words=220,kw=0,method=simple"
2026-05-04T20:47:41,https://explora.upc.edu.pe/correccion-de-evaluaciones/he-realizado-una-correccion-de-evaluacion-en-cuanto-tiempo-me-daran-la-respuesta,1,ignorada,,0,"words=250,kw=1,method=simple"
2026-05-04T20:47:55,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/como-puedo-verificar-mi-rol-de-examenes,1,ignorada,,0,"words=246,kw=0,method=playwright"
2026-05-04T20:48:00,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/en-que-fechas-se-publican-los-roles-de-examenes,1,ignorada,,0,"words=246,kw=1,method=simple"
2026-05-04T20:48:15,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/que-hago-si-tengo-cruces-de-examenes-en-mi-rol,1,ignorada,,0,"words=248,kw=0,method=playwright"
2026-05-04T20:48:19,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/me-han-programado-2-examenes-continuos-y-uno-de-ellos-lo-llevo-en-otro-campus-que-puedo-hacer,1,ignorada,,0,"words=228,kw=0,method=simple"
2026-05-04T20:48:23,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/existe-una-programacion-para-la-devolucion-de-examenes-y-evaluaciones,1,ignorada,,0,"words=228,kw=0,method=simple"
2026-05-04T20:48:27,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/%C2%BFcu%C3%A1l-es-la-nota-m%C3%ADnima-para-aprobar-un-curso,1,ignorada,,0,"words=218,kw=0,method=simple"
2026-05-04T20:48:31,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/tengo-programado-un-viaje-por-trabajo-yo-estudios-y-coincide-con-una-de-mis-evaluaciones-finales-yo-recuperacion-como-podria-hacer-una,1,ignorada,,0,"words=287,kw=2,method=simple"
2026-05-04T20:48:35,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/no-puedo-verificar-en-el-rol-de-examenes-la-devolucion-de-mi-examen-final-porque-pertenezco-a-una-seccion-con-grupos-diferentes-que-hago,1,ignorada,,0,"words=261,kw=0,method=simple"
2026-05-04T20:48:39,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/tengo-programado-4-evaluaciones-en-un-mismo-dia-y-aun-no-me-han-notificado-el-proceder-de-mi-caso-que-debo-hacer,1,ignorada,,0,"words=233,kw=0,method=simple"
2026-05-04T20:48:42,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/realice-un-tramite-de-recuperacion-pero-no-figura-en-mi-rol-de-examenes-que-debo-hacer,1,ignorada,,0,"words=289,kw=0,method=simple"
2026-05-04T20:48:46,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/tengo-un-cruce-de-devolucion-de-examen-final-con-mi-evaluacion-de-recuperacion-que-debo-hacer,1,ignorada,,0,"words=222,kw=0,method=simple"
2026-05-04T20:48:50,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/si-no-puedo-recoger-mi-parcial-o-final-que-puedo-hacer,1,ignorada,,0,"words=281,kw=0,method=simple"
2026-05-04T20:49:03,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/cuando-podre-ver-mi-promedio-ponderado-del-semestre,1,ignorada,,0,"words=258,kw=1,method=playwright"
2026-05-04T20:49:16,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/por-que-tengo-una-nota-mal-calculada-por-el-sistema,1,ignorada,,0,"words=254,kw=1,method=playwright"
2026-05-04T20:49:19,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/como-se-promedia-mi-promedio-ponderado,1,ignorada,,0,"words=230,kw=3,method=simple"
2026-05-04T20:49:33,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/%C2%BFcu%C3%A1ndo-podr%C3%A9-ver-mi-promedio-oficial-del-ciclo,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_77777-evaluaciones-y-notas__c2_bfcu_c3_a1ndo-podr_c3_a9-ver-m_6519edb3.txt,388,"method=playwright,kw=2"
2026-05-04T20:49:37,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/como-puedo-saber-si-estoy-en-el-tercio-quinto-o-decimo-superior,1,ignorada,,0,"words=214,kw=0,method=simple"
2026-05-04T20:49:40,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/por-que-no-puedo-ver-el-orden-de-merito-en-el-que-me-encuentro,1,ignorada,,0,"words=224,kw=0,method=simple"
2026-05-04T20:49:44,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/cuanto-tiempo-despues-de-terminar-el-semestre-podre-ver-mi-orden-de-merito,1,ignorada,,0,"words=239,kw=0,method=simple"
2026-05-04T20:49:47,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/existen-fechas-establecidas-para-que-los-profesores-ingresen-las-notas-al-sistema,1,ignorada,,0,"words=279,kw=1,method=simple"
2026-05-04T20:49:51,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/el-profesor-nos-comunico-que-ya-ingreso-las-notas-en-el-sistema-pero-aun-no-las-puedo-ver,1,ignorada,,0,"words=208,kw=0,method=simple"
2026-05-04T20:49:55,https://explora.upc.edu.pe/77777-evaluaciones-y-notas/%C2%BFpor-que-mi-upc-muestra-que-no-rendi-mi-parcial-yo-final-cuando-si-lo-hice,1,ignorada,,0,"words=302,kw=0,method=simple"
2026-05-04T20:49:59,https://explora.upc.edu.pe/104294-clases-virtuales/a-que-hora-son-las-clases-virtuales,1,ignorada,,0,"words=227,kw=3,method=simple"
2026-05-04T20:50:13,https://explora.upc.edu.pe/104294-clases-virtuales/como-funciona-la-videoconferencia,1,ignorada,,0,"words=240,kw=1,method=playwright"
2026-05-04T20:50:25,https://explora.upc.edu.pe/104294-clases-virtuales/que-pasa-si-no-me-puedo-conectar-al-momento-de-mi-clase,1,ignorada,,0,"words=252,kw=0,method=playwright"
2026-05-04T20:50:30,https://explora.upc.edu.pe/104294-clases-virtuales/si-tenemos-que-hacer-trabajos-en-grupo-para-un-curso-como-nos-podemos-organizar,1,ignorada,,0,"words=243,kw=2,method=simple"
2026-05-04T20:50:40,https://sica.upc.edu.pe/categoria/normalizacion/sica-reg-31-reglamento-para-la-prevencion-e-intervencion-en-casos-de-hostiga,1,ignorada,,0,"words=102,kw=1,method=playwright"
2026-05-04T20:50:44,https://explora.upc.edu.pe/<rodrigo.pinillos@upc.pe,1,error,,0,HTTP 404
2026-05-04T20:50:48,https://explora.upc.edu.pe/104294-clases-virtuales/si-alguien-se-porta-mal-abusa-o-acosa-a-alguien-online-que-se-puede-hacer,1,ignorada,,0,"words=220,kw=1,method=simple"
2026-05-04T20:50:52,https://explora.upc.edu.pe/104294-clases-virtuales/como-pueden-medir-el-logro-de-las-competencias-en-la-modalidad-online,1,ignorada,,0,"words=212,kw=0,method=simple"
2026-05-04T20:50:56,https://innovacioneducativa.upc.edu.pe/2019/06/18/la-supervision-inteligente-de-los-examenes/,1,ignorada,,0,"words=340,kw=0,method=simple"
2026-05-04T20:51:09,https://explora.upc.edu.pe/104294-clases-virtuales/como-seran-las-exposiciones-y-los-examenes-durante-este-periodo,1,ignorada,,0,"words=263,kw=0,method=playwright"
2026-05-04T20:51:13,https://aulavirtual.upc.edu.pe/?new_loc=%2Fultra%2Finstitution-page,1,ignorada,,0,"words=269,kw=0,method=simple"
2026-05-04T20:51:27,https://explora.upc.edu.pe/avance-academico/%C2%BFdonde-puedo-ver-mi-situacion-academica,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_avance-academico__c2_bfdonde-puedo-ver-mi-situacion-academica_35aa6612.txt,388,"method=playwright,kw=2"
2026-05-04T20:51:40,https://explora.upc.edu.pe/avance-academico/%C2%BFdonde-reviso-el-avance-de-mi-malla-curricular,1,ignorada,,0,"words=266,kw=5,method=playwright"
2026-05-04T20:51:45,https://explora.upc.edu.pe/avance-academico/%C2%BFd%C3%B3nde-puedo-ver-mi-promedio-ponderado-,1,ignorada,,0,"words=298,kw=2,method=simple"
2026-05-04T20:51:48,https://explora.upc.edu.pe/avance-academico/%3Fdonde-puedo-ver-mis-notas-del-curso,1,ignorada,,0,"words=266,kw=3,method=simple"
2026-05-04T20:51:57,https://sica.upc.edu.pe/categoria/normalizacion/sica-pyl-60-reglas-modalidad-de-estudio%20,1,ignorada,,0,"words=75,kw=0,method=playwright"
2026-05-04T20:52:00,https://explora.upc.edu.pe/modalidad-de-estudios/modalidad-de-estudios?from_search=213525009,1,error,,0,HTTP 404
2026-05-04T20:52:03,https://explora.upc.edu.pe/avance-academico/%C2%BFcomo-conocer-tu-avance-academico,1,ignorada,,0,"words=282,kw=5,method=simple"
2026-05-04T20:52:12,https://sica.upc.edu.pe/categoria/normalizacion/sica-reg-18-reglamento-de-estudios-pregrado-epe-y-working-student,1,ignorada,,0,"words=84,kw=2,method=playwright"
2026-05-04T20:52:16,https://explora.upc.edu.pe/79230-retiro-de-asignatura/como-puedo-realizar-el-retiro-extraordinario-de-asignatura-epe,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_79230-retiro-de-asignatura_como-puedo-realizar-el-retiro-extr_17032ef0.txt,491,"method=simple,kw=6"
2026-05-04T20:52:19,https://sica.upc.edu.pe/categoria/normalizacion/sica-reg-18-reglamento-de-estudios-pregrado-epe,1,error,,0,HTTP 404
2026-05-04T20:52:24,https://explora.upc.edu.pe/79230-retiro-de-asignatura/quiero-retirarme-de-una-asignatura-epe-que-debo-hacer,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_79230-retiro-de-asignatura_quiero-retirarme-de-una-asignatura_742f0a8c.txt,1274,"method=simple,kw=7"
2026-05-04T20:52:29,https://explora.upc.edu.pe/79230-retiro-de-asignatura/como-puedo-realizar-el-retiro-de-un-curso-regular-asignatura-que-se-lleva-en-ambos-modulos-es-decir-durante-todo-el-ciclo,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_79230-retiro-de-asignatura_como-puedo-realizar-el-retiro-de-u_ac690251.txt,448,"method=simple,kw=4"
2026-05-04T20:52:34,http://sica.upc.edu.pe/publico/reglamentos-upc,1,html,/tmp/upc_documents/html_text/reglamentos/sica_upc_edu_pe_publico_reglamentos-upc_b79a30ce.txt,791,"method=simple,kw=5"
2026-05-04T20:52:38,https://explora.upc.edu.pe/79231-retiro-de-modulo-epe/quiero-retirarme-del-modulo-que-debo-hacer-epe,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_79231-retiro-de-modulo-epe_quiero-retirarme-del-modulo-que-de_c3835578.txt,822,"method=simple,kw=7"
2026-05-04T20:52:41,https://explora.upc.edu.pe/79232-retiro-de-ciclo/como-puedo-retirarme-del-ciclo-epe,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_79232-retiro-de-ciclo_como-puedo-retirarme-del-ciclo-epe_39c23343.txt,1244,"method=simple,kw=9"
2026-05-04T20:52:45,https://explora.upc.edu.pe/79232-retiro-de-ciclo/me-matricule-este-ciclo-pero-no-podre-asistir-a-clases-que-debo-hacer-pregrado,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_79232-retiro-de-ciclo_me-matricule-este-ciclo-pero-no-podre-a_0902dde3.txt,490,"method=simple,kw=9"
2026-05-04T20:52:50,https://explora.upc.edu.pe/79232-retiro-de-ciclo/me-retir%C3%A9-del-ciclo-%C2%BFc%C3%B3mo-retomo-mis-estudios,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_79232-retiro-de-ciclo_me-retir_c3_a9-del-ciclo-_c2_bfc_c3_b3m_03f607f9.txt,507,"method=simple,kw=6"
2026-05-04T20:52:54,https://aulavirtual.upc.edu.pe/,1,ignorada,,0,"words=269,kw=0,method=simple"
2026-05-04T20:52:58,https://explora.upc.edu.pe/incorporados-/cambio-de-carrera-como-ingresante-pregrado,1,ignorada,,0,"words=260,kw=5,method=simple"
2026-05-04T20:53:02,https://explora.upc.edu.pe/incorporados-/cambio-de-sede-para-ingresante-pregrado,1,ignorada,,0,"words=286,kw=3,method=simple"
2026-05-04T20:53:06,https://explora.upc.edu.pe/incorporados-/ingreso-presencial-a-los-campus-de-la-upc,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_incorporados-_ingreso-presencial-a-los-campus-de-la-upc_179b8b97.txt,340,"method=simple,kw=2"
2026-05-04T20:53:10,https://explora.upc.edu.pe/incorporados-/por-que-estoy-llevando-cursos-de-nivelacion-pregrado,1,ignorada,,0,"words=286,kw=2,method=simple"
2026-05-04T20:53:24,https://explora.upc.edu.pe/incorporados-/evento-de-bienvenida-de-cachimbos,1,ignorada,,0,"words=251,kw=2,method=playwright"
2026-05-04T20:53:28,https://explora.upc.edu.pe/incorporados-/soy-cachimbo-%C2%BFcu%C3%A1ndo-me-toca-matricularme-%C2%BFcu%C3%A1ndo-me-env%C3%ADan-mis-horarios,1,ignorada,,0,"words=245,kw=5,method=simple"
2026-05-04T20:53:32,https://explora.upc.edu.pe/incorporados-/%C2%BFd%C3%B3nde-encuentro-mi-c%C3%B3digo-de-alumno-%C2%BFd%C3%B3nde-encuentro-mis-accesos,1,ignorada,,0,"words=227,kw=0,method=simple"
2026-05-04T20:53:36,https://explora.upc.edu.pe/incorporados-/placement-test-de-ingl%C3%A9s-para-ingresantes-en-proceso-de-admisi%C3%B3n,1,ignorada,,0,"words=244,kw=4,method=simple"
2026-05-04T20:53:41,https://explora.upc.edu.pe/77797-traslado-de-carrera/deseo-estudiar-en-la-pre-de-medicina-que-debo-hacer,1,ignorada,,0,"words=213,kw=2,method=simple"
2026-05-04T20:53:45,https://epe.upc.edu.pe/landings/Programa-Kick-Off-UPC/%20,1,html,/tmp/upc_documents/html_text/otros/epe_upc_edu_pe_landings_programa-kick-off-upc__20_3d54a0b7.txt,345,"method=simple,kw=3"
2026-05-04T20:53:49,https://explora.upc.edu.pe/kick-off/%C2%BFqu%C3%A9-es-el-programa-kick-off%C2%BFc%C3%B3mo-me-inscribo,1,ignorada,,0,"words=223,kw=2,method=simple"
2026-05-04T20:53:53,https://explora.upc.edu.pe/introducci%C3%B3n-a-la-vida-universitaria-upc/%C2%BFqu%C3%A9-es-el-curso-de-inducci%C3%B3n-%C2%BFd%C3%B3nde-accedo-al-curso-de-inducci%C3%B3n,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_introducci_c3_b3n-a-la-vida-universitaria-upc__c2_bfqu_c3_a9-_63f1723c.txt,1146,"method=simple,kw=8"
2026-05-04T20:53:57,https://explora.upc.edu.pe/ayuda-economica-epg/conoce-las-facilidades-de-pago-que-tenemos-para-postgrado,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_ayuda-economica-epg_conoce-las-facilidades-de-pago-que-tenemo_f269c5a0.txt,705,"method=simple,kw=4"
2026-05-04T20:54:02,https://explora.upc.edu.pe/ayuda-economica-epg/conoce-los-descuentos-que-tenemos-para-ti,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_ayuda-economica-epg_conoce-los-descuentos-que-tenemos-para-ti_c4dc9e84.txt,1604,"method=simple,kw=3"
2026-05-04T20:54:19,https://bolsadetrabajo.upc.edu.pe/,1,html,/tmp/upc_documents/html_text/otros/bolsadetrabajo_upc_edu_pe__82302387.txt,330,"method=playwright,kw=2"
2026-05-04T20:54:23,https://explora.upc.edu.pe/bolsa-de-trabajo-epg/%C2%BFla-upc-cuenta-con-una-bolsa-de-trabajo,1,ignorada,,0,"words=266,kw=2,method=simple"
2026-05-04T20:54:36,https://explora.upc.edu.pe/bolsa-de-trabajo-epg/%C2%BFquienes-tienen-acceso-a-la-bolsa-de-trabajo-upc,1,ignorada,,0,"words=249,kw=1,method=playwright"
2026-05-04T20:54:52,https://explora.upc.edu.pe/bolsa-de-trabajo-epg/postule-a-una-oferta-laboral-pero-mi-cv-no-estaba-actualizado-%C2%BFpuedo-eliminar-mi-postulacion,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_bolsa-de-trabajo-epg_postule-a-una-oferta-laboral-pero-mi-cv-_15aad67b.txt,388,"method=playwright,kw=2"
2026-05-04T20:54:57,https://explora.upc.edu.pe/bolsa-de-trabajo-epg/deseo-postular-a-una-oferta-de-trabajo-pero-aparece-un-mensaje-que-dice-que-no-podre-hacerlo-hasta-tener-actualizado-mi-cv-%C2%BFque-pasos-debo-seguir,1,ignorada,,0,"words=241,kw=2,method=simple"
2026-05-04T20:55:05,https://mi-epg.upc.edu.pe/,1,ignorada,,0,"words=14,kw=1,method=playwright"
2026-05-04T20:55:10,https://explora.upc.edu.pe/bolsa-de-trabajo-epg/%C2%BFcomo-actualizo-mis-datos-personales-en-la-bolsa-de-trabajo,1,ignorada,,0,"words=249,kw=1,method=simple"
2026-05-04T20:55:14,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFcomo-me-entero-de-la-ceremonia-de-graduacion,1,ignorada,,0,"words=226,kw=1,method=simple"
2026-05-04T20:55:18,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFcuales-son-los-requisitos-para-poder-participar-en-la-ceremonia-de-graduacion,1,html,/tmp/upc_documents/html_text/otros/explora_upc_edu_pe_ceremonia-de-graduacion-epg__c2_bfcuales-son-los-requisitos-p_e5dbafb7.txt,300,"method=simple,kw=2"
2026-05-04T20:55:31,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFpara-quienes-va-dirigida-estas-lx-ceremonias-de-graduacion-epg,1,ignorada,,0,"words=255,kw=2,method=playwright"
2026-05-04T20:55:36,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFsi-participe-de-la-ceremonia-virtual-en-el-2021-podre-participar-de-la-ceremonia-presencial-en-las-lx-ceremonias-de-graduacion-epg,1,ignorada,,0,"words=245,kw=1,method=simple"
2026-05-04T20:55:40,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFdebo-realizar-algun-pago-adicional-para-participar-de-la-ceremonia-de-graduacion,1,ignorada,,0,"words=203,kw=2,method=simple"
2026-05-04T20:55:45,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFcuantos-pases-se-van-a-entregar-para-poder-asistir-con-los-familiares-a-las-lx-ceremonias-de-graduacion-epg-,1,ignorada,,0,"words=228,kw=3,method=simple"
2026-05-04T20:55:50,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFcuando-me-diran-sobre-las-pruebas-de-toga-y-birrete,1,ignorada,,0,"words=226,kw=1,method=simple"
2026-05-04T20:55:54,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFcuando-se-realizaran-la-toma-de-foto-oficial-con-toga-y-el-video-birrete-que-se-pasaran-en-la-ceremonia-de-graduacion,1,ignorada,,0,"words=255,kw=1,method=simple"
2026-05-04T20:56:08,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFse-contara-con-estacionamiento-disponible-para-las-lx-ceremonias-de-graduacion-,1,ignorada,,0,"words=240,kw=1,method=playwright"
2026-05-04T20:56:13,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFpuedo-anular-mi-inscripcion-a-la-ceremonia-para-participar-en-la-siguiente,1,ignorada,,0,"words=202,kw=1,method=simple"
2026-05-04T20:56:16,https://graduaciones.upc.edu.pe,1,error,,0,request: ConnectionError
2026-05-04T20:56:21,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFdonde-puedo-ver-si-mi-inscripcion-a-la-ceremonia-de-graduacion-esta-ok,1,ignorada,,0,"words=268,kw=2,method=simple"
2026-05-04T20:56:25,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFsolo-necesito-inscribirme-para-participar-de-la-ceremonia-de-graduacion,1,ignorada,,0,"words=238,kw=2,method=simple"
2026-05-04T20:56:28,https://explora.upc.edu.pe/ceremonia-de-graduacion-epg/%C2%BFcuando-me-informaran-si-estoy-apto-para-participar-de-la-ceremonia-de-graduacion,1,ignorada,,0,"words=212,kw=2,method=simple"
2026-05-04T20:56:37,https://www.upc.edu.pe/servicios/tutoriales-de-tramites/postgrado/,1,ignorada,,0,"words=186,kw=2,method=playwright"
2026-05-04T20:56:37,https://www.upc.edu.pe/servicios/tutoriales-de-tramites/postgrado/documentos/como-realizar-un-tramite-07.04.pdf,2,pdf,/tmp/upc_documents/pdfs/otros/www_upc_edu_pe_servicios_tutoriales-de-tramites_postgrado_documentos_como-realiz_9b99b3a6.pdf,0,141KB
2026-05-04T20:56:38,https://www.upc.edu.pe/servicios/tutoriales-de-tramites/postgrado/documentos/como-solicitar-la-revision-de-evaluaciones-07.04.pdf,2,pdf,/tmp/upc_documents/pdfs/otros/www_upc_edu_pe_servicios_tutoriales-de-tramites_postgrado_documentos_como-solici_43f3458c.pdf,0,166KB
